-123.953112943577	-5	3.99963608331803	3.34422216759166
-123.979766606637	-2.3771725693	4.00963608173828	3.2656294555692
-124.002923111202	-2.27197312262	4.01963608323532	3.20871751831371
-124.02538356554	-2.22478881039	4.02963608330185	3.18628965923867
-124.04747907422	-2.1962963995	4.03963608331491	3.15403626169814
-124.069338221207	-2.17658622816	4.0496360833165	3.11921383965996
-124.091027117936	-2.16183025261	4.05963608332094	3.09651966644028
-124.112585142951	-2.15019465784	4.06963608331263	3.07020827411972
-124.134038024808	-2.140675758	4.07963608331561	3.04514700827634
-124.155403684302	-2.1326715783	4.08963608331388	3.02351445381803
-124.176695205125	-2.12579604751	4.09963608332295	3.00196771978539
-124.197922490265	-2.11978851892	4.10963608332117	2.9811699305971
-124.219093252498	-2.11446572409	4.11963608331251	2.96106680770067
-124.240213639583	-2.10969447748	4.12963608332643	2.94162001551748
-124.261288646416	-2.10537530568	4.13963608331826	2.91412345875071
-124.282322397338	-2.10143218124	4.14963608331954	2.89493234071747
-124.303318344613	-2.09780584009	4.15963608330547	2.88702098487826
-124.324279412465	-2.09444929124	4.16963608333088	2.85882167933335
-124.345208102962	-2.09132471615	4.17963608332705	2.8533207349992
-124.366106576641	-2.08840127599	4.1896360833296	2.82598410607589
-124.386976713642	-2.08565352839	4.1996360833196	2.82186941936222
-124.407820161721	-2.08306026281	4.20963608330214	2.79617495818583
-124.428638374061	-2.08060362964	4.21963608332922	2.78227777268011
-124.449432638997	-2.07826847926	4.22963608329368	2.76910723297897
-124.470204105215	-2.07604185359	4.23963608333733	2.7565142317945
-124.490953800521	-2.07391259037	4.2496360833287	2.74431127174768
-124.511682649083	-2.07187101153	4.25963608329645	2.73247659706075
-124.532391484721	-2.06990867547	4.2696360833005	2.72100320362661
-124.553081061977	-2.06801817827	4.2796360833051	2.70986905275571
-124.573752065959	-2.06619299277	4.28963608332414	2.70884812211612
-124.594405120189	-2.0644273373	4.29963608330168	2.6885921832706
-124.615040793859	-2.06271606783	4.30963608328871	2.67850910281252
-124.635659607496	-2.06105458874	4.31963608331854	2.679807441612
-124.656262037858	-2.05943877862	4.32963608330811	2.65937705348645
-124.676848522966	-2.05786492804	4.33963608335393	2.6618735660926
-124.697419465104	-2.05632968731	4.34963608331789	2.65321755864634
-124.717975235242	-2.05483002217	4.35963608334163	2.64474751886252
-124.738516174928	-2.05336317626	4.36963608332277	2.6244409233915
-124.759042599706	-2.05192663901	4.37963608330941	2.61634590132466
-124.779554801002	-2.05051811815	4.38963608328789	2.62030095936634
-124.8000530485	-2.0491355161	4.39963608333613	2.61262270452359
-124.820537591341	-2.04777690955	4.40963608331161	2.59311101908309
-124.841008660668	-2.04644053177	4.41963608328576	2.59806310500755
-124.861466470698	-2.04512475721	4.4296360833401	2.57800658750928
-124.881911219616	-2.04382808811	4.43963608335002	2.5705565744119
-124.90234309152	-2.04254914264	4.44963608333678	2.57799759214548
-124.922762257128	-2.04128664454	4.45963608327436	2.57176365569048
-124.943168875199	-2.04003941382	4.46963608329079	2.56577050233624
-124.96356309274	-2.03880635852	4.47963608331994	2.5414901338704
-124.983945046258	-2.03758646717	4.48963608329923	2.53444615980198
-125.004314862882	-2.03637880189	4.49963608334559	2.52754173532593
-125.024672660167	-2.03518249203	4.50963608331239	2.52090239428221
-125.045018547778	-2.03399672803	4.51963608330052	2.54029418080388
-125.065352627398	-2.03282075558	4.52963608333031	2.50848303521556
-125.085674993066	-2.03165386982	4.53963608324733	2.50257236353841
-125.105985732899	-2.03049540946	4.54963608334202	2.49682288813679
-125.126284927359	-2.02934475083	4.55963608329713	2.52457872132983
-125.146572651915	-2.02820130153	4.56963608332764	2.4856318452295
-125.166848975548	-2.02706449384	4.57963608330765	2.4801409185073
-125.187113962065	-2.02593377753	4.58963608331242	2.51458718400966
-125.207367669652	-2.02480861219	4.59963608333213	2.51158578952197
-125.227610151004	-2.02368845886	4.60963608330545	2.50875490472925
-125.247841453629	-2.02257277092	4.61963608328861	2.50609711849211
-125.268061619508	-2.02146098421	4.62963608334395	2.50362228615134
-125.288270684339	-2.02035250626	4.63963608328427	2.50134802626283
-125.308468678622	-2.01924670453	4.64963608337459	2.44255580073767
-125.328655625226	-2.01814289375	4.65963608335998	2.43718369071849
-125.34883154051	-2.01704032197	4.66963608331206	2.4317871126943
-125.368996432882	-2.01593815549	4.67963608328749	2.49493387537196
